,deployment_signal
18145,1.020198665
18146,1.021501894
18147,1.022805124
18148,1.024108353
18149,1.025411583
18150,1.026714812
18151,1.027098838
18152,1.027482865
18153,1.027866891
18154,1.028250917
18155,1.028634943
18156,1.029018969
18157,1.029402996
18158,1.029787022
18159,1.030171048
18160,1.030555074
18161,1.0309391
18162,1.031323126
18163,1.031707153
18164,1.032091179
18165,1.032475205
18166,1.032859231
18167,1.033243257
18168,1.033627284
18169,1.03401131
18170,1.034395336
18171,1.034779362
18172,1.035163388
18173,1.035547415
18174,1.035931441
18175,1.036315467
18176,1.036699493
18177,1.037083519
18178,1.037467546
18179,1.037851572
18180,1.038235598
18181,1.038619624
18182,1.03900365
18183,1.039387677
18184,1.039771703
18185,1.040155729
18186,1.040539755
18187,1.040923781
18188,1.041307808
18189,1.041691834
18190,1.04207586
18191,1.042459886
18192,1.042843912
18193,1.043227938
18194,1.043611965
18195,1.043995991
18196,1.044380017
18197,1.044764043
18198,1.045148069
18199,1.045532096
18200,1.045916122
18201,1.046300148
18202,1.046684174
18203,1.0470682
18204,1.047452227
18205,1.047836253
18206,1.048220279
18207,1.048604305
18208,1.048988331
18209,1.049372358
18210,1.049756384
18211,1.05014041
18212,1.050524436
18213,1.050908462
18214,1.051292489
18215,1.051676515
18216,1.052060541
18217,1.052444567
18218,1.052828593
18219,1.053212619
18220,1.053596646
18221,1.053980672
18222,1.054364698
18223,1.054748724
18224,1.05513275
18225,1.055516777
18226,1.058415753
18227,1.061314729
18228,1.064213705
18229,1.067112681
18230,1.070011658
18231,1.072910634
18232,1.07580961
18233,1.078708586
18234,1.081607562
18235,1.084506539
18236,1.087405515
18237,1.090304491
18238,1.093203467
18239,1.096102444
18240,1.09900142
18241,1.101900396
18242,1.104799372
18243,1.107698348
18244,1.110597325
18245,1.113496301
18246,1.116395277
18247,1.119294253
18248,1.122193229
18249,1.125092206
18250,1.127991182
18251,1.130890158
18252,1.133789134
18253,1.13668811
18254,1.139587087
18255,1.142486063
18256,1.145385039
18257,1.148284015
18258,1.151182991
18259,1.154081968
18260,1.156980944
18261,1.15987992
18262,1.162778896
18263,1.165677872
18264,1.168576849
18265,1.171475825
18266,1.174374801
18267,1.177273777
18268,1.180172753
18269,1.18307173
18270,1.185970706
18271,1.188869682
18272,1.191768658
18273,1.194667634
18274,1.197566611
18275,1.200465587
18276,1.203364563
18277,1.206263539
18278,1.209162516
18279,1.212061492
18280,1.214960468
18281,1.217859444
18282,1.22075842
18283,1.223657397
18284,1.226556373
18285,1.229455349
18286,1.232354325
18287,1.235253301
18288,1.238152278
18289,1.241051254
18290,1.24395023
18291,1.246849206
18292,1.249748182
18293,1.252647159
18294,1.255546135
18295,1.258445111
18296,1.261344087
18297,1.264243063
18298,1.26714204
18299,1.270041016
18300,1.272939992
18301,1.267358666
18302,1.26177734
18303,1.256196014
18304,1.250614688
18305,1.245033362
18306,1.239452036
18307,1.23387071
18308,1.228289384
18309,1.222708058
18310,1.217126732
18311,1.211545406
18312,1.20596408
18313,1.200382754
18314,1.194801428
18315,1.189220102
18316,1.183638775
18317,1.178057449
18318,1.172476123
18319,1.166894797
18320,1.161313471
18321,1.155732145
18322,1.150150819
18323,1.144569493
18324,1.138988167
18325,1.133406841
18326,1.127825515
18327,1.122244189
18328,1.116662863
18329,1.111081537
18330,1.105500211
18331,1.099918885
18332,1.094337559
18333,1.088756233
18334,1.083174907
18335,1.077593581
18336,1.072012255
18337,1.066430929
18338,1.060849603
18339,1.055268277
18340,1.049686951
18341,1.044105625
18342,1.038524299
18343,1.032942973
18344,1.027361647
18345,1.021780321
18346,1.016198995
18347,1.010617668
18348,1.005036342
18349,0.999455016
18350,0.99387369
18351,0.988292364
18352,0.982711038
18353,0.977129712
18354,0.971548386
18355,0.96596706
18356,0.960385734
18357,0.954804408
18358,0.949223082
18359,0.943641756
18360,0.93806043
18361,0.932479104
18362,0.926897778
18363,0.921316452
18364,0.915735126
18365,0.9101538
18366,0.904572474
18367,0.898991148
18368,0.893409822
18369,0.887828496
18370,0.88224717
18371,0.876665844
18372,0.871084518
18373,0.865503192
18374,0.859921866
18375,0.85434054
18376,0.854980032
18377,0.855619525
18378,0.856259018
18379,0.856898511
18380,0.857538003
18381,0.858177496
18382,0.858816989
18383,0.859456482
18384,0.860095974
18385,0.860735467
18386,0.86137496
18387,0.862014453
18388,0.862653945
18389,0.863293438
18390,0.863932931
18391,0.864572424
18392,0.865211916
18393,0.865851409
18394,0.866490902
18395,0.867130395
18396,0.867769887
18397,0.86840938
18398,0.869048873
18399,0.869688366
18400,0.870327858
18401,0.870967351
18402,0.871606844
18403,0.872246337
18404,0.872885829
18405,0.873525322
18406,0.874164815
18407,0.874804308
18408,0.8754438
18409,0.876083293
18410,0.876722786
18411,0.877362279
18412,0.878001771
18413,0.878641264
18414,0.879280757
18415,0.87992025
18416,0.880559742
18417,0.881199235
18418,0.881838728
18419,0.882478221
18420,0.883117713
18421,0.883757206
18422,0.884396699
18423,0.885036192
18424,0.885675684
18425,0.886315177
18426,0.88695467
18427,0.887594163
18428,0.888233655
18429,0.888873148
18430,0.889512641
18431,0.890152134
18432,0.890791626
18433,0.891431119
18434,0.892070612
18435,0.892710105
18436,0.893349597
18437,0.89398909
18438,0.894628583
18439,0.895268076
18440,0.895907568
18441,0.896547061
18442,0.897186554
18443,0.897826047
18444,0.898465539
18445,0.899105032
18446,0.899744525
18447,0.900384018
18448,0.90102351
18449,0.901663003
18450,0.902302496
18451,0.890271796
18452,0.878241096
18453,0.866210396
18454,0.854179696
18455,0.842148996
18456,0.830118296
18457,0.818087596
18458,0.806056896
18459,0.794026196
18460,0.781995497
18461,0.769964797
18462,0.757934097
18463,0.745903397
18464,0.733872697
18465,0.721841997
18466,0.709811297
18467,0.697780597
18468,0.685749897
18469,0.673719197
18470,0.661688497
18471,0.649657797
18472,0.637627097
18473,0.625596397
18474,0.613565697
18475,0.601534997
18476,0.589504297
18477,0.577473597
18478,0.565442897
18479,0.553412198
18480,0.541381498
18481,0.529350798
18482,0.517320098
18483,0.505289398
18484,0.493258698
18485,0.481227998
18486,0.469197298
18487,0.457166598
18488,0.445135898
18489,0.433105198
18490,0.421074498
18491,0.409043798
18492,0.397013098
18493,0.384982398
18494,0.372951698
18495,0.360920998
18496,0.348890298
18497,0.336859599
18498,0.324828899
18499,0.312798199
18500,0.300767499
18501,0.288736799
18502,0.276706099
18503,0.264675399
18504,0.252644699
18505,0.240613999
18506,0.228583299
18507,0.216552599
18508,0.204521899
18509,0.192491199
18510,0.180460499
18511,0.168429799
18512,0.156399099
18513,0.144368399
18514,0.132337699
18515,0.120306999
18516,0.1082763
18517,0.0962456
18518,0.0842149
18519,0.0721842
18520,0.0601535
18521,0.0481228
18522,0.0360921
18523,0.0240614
18524,0.0120307
18525,0
18526,0.006866686
18527,0.013733372
18528,0.020600058
18529,0.027466743
18530,0.034333429
18531,0.041200115
18532,0.048066801
18533,0.054933487
18534,0.061800173
18535,0.068666859
18536,0.075533544
18537,0.08240023
18538,0.089266916
18539,0.096133602
18540,0.103000288
18541,0.109866974
18542,0.116733659
18543,0.123600345
18544,0.130467031
18545,0.137333717
18546,0.144200403
18547,0.151067089
18548,0.157933775
18549,0.16480046
18550,0.171667146
18551,0.178533832
18552,0.185400518
18553,0.192267204
18554,0.19913389
18555,0.206000576
18556,0.212867261
18557,0.219733947
18558,0.226600633
18559,0.233467319
18560,0.240334005
18561,0.247200691
18562,0.254067376
18563,0.260934062
18564,0.267800748
18565,0.274667434
18566,0.28153412
18567,0.288400806
18568,0.295267492
18569,0.302134177
18570,0.309000863
18571,0.315867549
18572,0.322734235
18573,0.329600921
18574,0.336467607
18575,0.343334293
18576,0.350200978
18577,0.357067664
18578,0.36393435
18579,0.370801036
18580,0.377667722
18581,0.384534408
18582,0.391401094
18583,0.398267779
18584,0.405134465
18585,0.412001151
18586,0.418867837
18587,0.425734523
18588,0.432601209
18589,0.439467894
18590,0.44633458
18591,0.453201266
18592,0.460067952
18593,0.466934638
18594,0.473801324
18595,0.48066801
18596,0.487534695
18597,0.494401381
18598,0.501268067
18599,0.508134753
18600,0.515001439
18601,0.508134753
18602,0.501268067
18603,0.494401381
18604,0.487534695
18605,0.48066801
18606,0.473801324
18607,0.466934638
18608,0.460067952
18609,0.453201266
18610,0.44633458
18611,0.439467894
18612,0.432601209
18613,0.425734523
18614,0.418867837
18615,0.412001151
18616,0.405134465
18617,0.398267779
18618,0.391401094
18619,0.384534408
18620,0.377667722
18621,0.370801036
18622,0.36393435
18623,0.357067664
18624,0.350200978
18625,0.343334293
18626,0.336467607
18627,0.329600921
18628,0.322734235
18629,0.315867549
18630,0.309000863
18631,0.302134177
18632,0.295267492
18633,0.288400806
18634,0.28153412
18635,0.274667434
18636,0.267800748
18637,0.260934062
18638,0.254067376
18639,0.247200691
18640,0.240334005
18641,0.233467319
18642,0.226600633
18643,0.219733947
18644,0.212867261
18645,0.206000576
18646,0.19913389
18647,0.192267204
18648,0.185400518
18649,0.178533832
18650,0.171667146
18651,0.16480046
18652,0.157933775
18653,0.151067089
18654,0.144200403
18655,0.137333717
18656,0.130467031
18657,0.123600345
18658,0.116733659
18659,0.109866974
18660,0.103000288
18661,0.096133602
18662,0.089266916
18663,0.08240023
18664,0.075533544
18665,0.068666859
18666,0.061800173
18667,0.054933487
18668,0.048066801
18669,0.041200115
18670,0.034333429
18671,0.027466743
18672,0.020600058
18673,0.013733372
18674,0.006866686
18675,0
18676,0
18677,0
18678,0
18679,0
18680,0
18681,0
18682,0
18683,0
18684,0
18685,0
18686,0
18687,0
18688,0
18689,0
18690,0
18691,0
18692,0
18693,0
18694,0
18695,0
18696,0
18697,0
18698,0
18699,0
18700,0
18701,0
18702,0
18703,0
18704,0
18705,0
18706,0
18707,0
18708,0
18709,0
18710,0
18711,0
18712,0
18713,0
18714,0
18715,0
18716,0
18717,0
18718,0
18719,0
18720,0
18721,0
18722,0
18723,0
18724,0
18725,0
18726,0
18727,0
18728,0
18729,0
18730,0
18731,0
18732,0
18733,0
18734,0
18735,0
18736,0
18737,0
18738,0
18739,0
18740,0
18741,0
18742,0
18743,0
18744,0
18745,0
18746,0
18747,0
18748,0
18749,0
18750,0
18751,0
18752,0
18753,0
18754,0
18755,0
18756,0
18757,0
18758,0
18759,0
18760,0
18761,0
18762,0
18763,0
18764,0
18765,0
18766,0
18767,0
18768,0
18769,0
18770,0
18771,0
18772,0
18773,0
18774,0
18775,0
18776,0
18777,0
18778,0
18779,0
18780,0
18781,0
18782,0
18783,0
18784,0
18785,0
18786,0
18787,0
18788,0
18789,0
18790,0
18791,0
18792,0
18793,0
18794,0
18795,0
18796,0
18797,0
18798,0
18799,0
18800,0
18801,0
18802,0
18803,0
18804,0
18805,0
18806,0
18807,0
18808,0
18809,0
18810,0
18811,0
18812,0
18813,0
18814,0
18815,0
18816,0
18817,0
18818,0
18819,0
18820,0
18821,0
18822,0
18823,0
18824,0
18825,0
18826,0
18827,0
18828,0
18829,0
18830,0
18831,0
18832,0
18833,0
18834,0
18835,0
18836,0
18837,0
18838,0
18839,0
18840,0
18841,0
18842,0
18843,0
18844,0
18845,0
18846,0
18847,0
18848,0
18849,0
18850,0
18851,0
18852,0
18853,0
18854,0
18855,0
18856,0
18857,0
18858,0
18859,0
18860,0
18861,0
18862,0
18863,0
18864,0
18865,0
18866,0
18867,0
18868,0
18869,0
18870,0
18871,0
18872,0
18873,0
18874,0
18875,0
18876,0
18877,0
18878,0
18879,0
18880,0
18881,0
18882,0
18883,0
18884,0
18885,0
18886,0
18887,0
18888,0
18889,0
18890,0
18891,0
18892,0
18893,0
18894,0
18895,0
18896,0
18897,0
18898,0
18899,0
18900,0
18901,0
18902,0
18903,0
18904,0
18905,0
18906,0
18907,0
18908,0
18909,0
18910,0
18911,0
18912,0
18913,0
18914,0
18915,0
18916,0
18917,0
18918,0
18919,0
18920,0
18921,0
18922,0
18923,0
18924,0
18925,0
18926,0
18927,0
18928,0
18929,0
18930,0
18931,0
18932,0
18933,0
18934,0
18935,0
18936,0
18937,0
18938,0
18939,0
18940,0
18941,0
18942,0
18943,0
18944,0
18945,0
18946,0
18947,0
18948,0
18949,0
18950,0
18951,0
18952,0
18953,0
18954,0
18955,0
18956,0
18957,0
18958,0
18959,0
18960,0
18961,0
18962,0
18963,0
18964,0
18965,0
18966,0
18967,0
18968,0
18969,0
18970,0
18971,0
18972,0
18973,0
18974,0
18975,0
18976,0
18977,0
18978,0
18979,0
18980,0
18981,0
18982,0
18983,0
18984,0
18985,0
18986,0
18987,0
18988,0
18989,0
18990,0
18991,0
18992,0
18993,0
18994,0
18995,0
18996,0
18997,0
18998,0
18999,0
19000,0
19001,0
19002,0
19003,0
19004,0
19005,0
19006,0
19007,0
19008,0
19009,0
19010,0
19011,0
19012,0
19013,0
19014,0
19015,0
19016,0
19017,0
19018,0
19019,0
19020,0
19021,0
19022,0
19023,0
19024,0
19025,0
19026,0
19027,0
19028,0
19029,0
19030,0
19031,0
19032,0
19033,0
19034,0
19035,0
19036,0
19037,0
19038,0
19039,0
19040,0
19041,0
19042,0
19043,0
19044,0
19045,0
19046,0
19047,0
19048,0
19049,0
19050,0
19051,0
19052,0
19053,0
19054,0
19055,0
19056,0
19057,0
19058,0
19059,0
19060,0
19061,0
19062,0
19063,0
19064,0
19065,0
19066,0
19067,0
19068,0
19069,0
19070,0
19071,0
19072,0
19073,0
19074,0
19075,0
19076,0
19077,0
19078,0
19079,0
19080,0
19081,0
19082,0
19083,0
19084,0
19085,0
19086,0
19087,0
19088,0
19089,0
19090,0
19091,0
19092,0
19093,0
19094,0
19095,0
19096,0
19097,0
19098,0
19099,0
19100,0
19101,0
19102,0
19103,0
19104,0
19105,0
19106,0
19107,0
19108,0
19109,0
19110,0
19111,0
19112,0
19113,0
19114,0
19115,0
19116,0
19117,0
19118,0
19119,0
19120,0
19121,0
19122,0
19123,0
19124,0
19125,0
19126,0
19127,0
19128,0
19129,0
19130,0
19131,0
19132,0
19133,0
19134,0
19135,0
19136,0
19137,0
19138,0
19139,0
19140,0
19141,0
19142,0
19143,0
19144,0
19145,0
19146,0
19147,0
19148,0
19149,0
19150,0
19151,0
19152,0
19153,0
19154,0
19155,0
19156,0
19157,0
19158,0
19159,0
19160,0
19161,0
19162,0
19163,0
19164,0
19165,0
19166,0
19167,0
19168,0
19169,0
19170,0
19171,0
19172,0
19173,0
19174,0
19175,0
19176,0
19177,0
19178,0
19179,0
19180,0
19181,0
19182,0
19183,0
19184,0
19185,0
19186,0
19187,0
19188,0
19189,0
19190,0
19191,0
19192,0
19193,0
19194,0
19195,0
19196,0
19197,0
19198,0
19199,0
19200,0
19201,0
19202,0
19203,0
19204,0
19205,0
19206,0
19207,0
19208,0
19209,0
19210,0
19211,0
19212,0
19213,0
19214,0
19215,0
19216,0
19217,0
19218,0
19219,0
19220,0
19221,0
19222,0
19223,0
19224,0
19225,0
19226,0
19227,0
19228,0
19229,0
19230,0
19231,0
19232,0
19233,0
19234,0
19235,0
19236,0
19237,0
19238,0
19239,0
19240,0
19241,0
19242,0
19243,0
19244,0
19245,0
19246,0
19247,0
19248,0
19249,0
19250,0
19251,0
19252,0
19253,0
19254,0
19255,0
19256,0
19257,0
19258,0
19259,0
19260,0
19261,0
19262,0
19263,0
19264,0
19265,0
19266,0
19267,0
19268,0
19269,0
19270,0
19271,0
19272,0
19273,0
19274,0
19275,0
19276,0
19277,0
19278,0
19279,0
19280,0
19281,0
19282,0
19283,0
19284,0
19285,0
19286,0
19287,0
19288,0
19289,0
19290,0
19291,0
19292,0
19293,0
19294,0
19295,0
19296,0
19297,0
19298,0
19299,0
19300,0
19301,0
19302,0
19303,0
19304,0
19305,0
19306,0
19307,0
19308,0
19309,0
19310,0
19311,0
19312,0
19313,0
19314,0
19315,0
19316,0
19317,0
19318,0
19319,0
19320,0
19321,0
19322,0
19323,0
19324,0
19325,0
19326,0
19327,0
19328,0
19329,0
19330,0
19331,0
19332,0
19333,0
19334,0
19335,0
19336,0
19337,0
19338,0
19339,0
19340,0
19341,0
19342,0
19343,0
19344,0
19345,0
19346,0
19347,0
19348,0
19349,0
19350,0
19351,0
19352,0
19353,0
19354,0
19355,0
19356,0
19357,0
19358,0
19359,0
19360,0
19361,0
19362,0
19363,0
19364,0
19365,0
19366,0
19367,0
19368,0
19369,0
19370,0
19371,0
19372,0
19373,0
19374,0
19375,0
19376,0
19377,0
19378,0
19379,0
19380,0
19381,0
19382,0
19383,0
19384,0
19385,0
19386,0
19387,0
19388,0
19389,0
19390,0
19391,0
19392,0
19393,0
19394,0
19395,0
19396,0
19397,0
19398,0
19399,0
19400,0
19401,0
19402,0
19403,0
19404,0
19405,0
19406,0
19407,0
19408,0
19409,0
19410,0
19411,0
19412,0
19413,0
19414,0
19415,0
19416,0
19417,0
19418,0
19419,0
19420,0
19421,0
19422,0
19423,0
19424,0
19425,0
19426,0
19427,0
19428,0
19429,0
19430,0
19431,0
19432,0
19433,0
19434,0
19435,0
19436,0
19437,0
19438,0
19439,0
19440,0
19441,0
19442,0
19443,0
19444,0
19445,0
19446,0
19447,0
19448,0
19449,0
19450,0
19451,0
19452,0
19453,0
19454,0
19455,0
19456,0
19457,0
19458,0
19459,0
19460,0
19461,0
19462,0
19463,0
19464,0
19465,0
19466,0
19467,0
19468,0
19469,0
19470,0
19471,0
19472,0
19473,0
19474,0
19475,0
19476,0
19477,0
19478,0
19479,0
19480,0
19481,0
19482,0
19483,0
19484,0
19485,0
19486,0
19487,0
19488,0
19489,0
19490,0
19491,0
19492,0
19493,0
19494,0
19495,0
19496,0
19497,0
19498,0
19499,0
19500,0
19501,0
19502,0
19503,0
19504,0
19505,0
19506,0
19507,0
19508,0
19509,0
19510,0
19511,0
19512,0
19513,0
19514,0
19515,0
19516,0
19517,0
19518,0
19519,0
19520,0
19521,0
19522,0
19523,0
19524,0
19525,0
19526,0
19527,0
19528,0
19529,0
19530,0
19531,0
19532,0
19533,0
19534,0
19535,0
19536,0
19537,0
19538,0
19539,0
19540,0
19541,0
19542,0
19543,0
19544,0
19545,0
19546,0
19547,0
19548,0
19549,0
19550,0
19551,0
19552,0
19553,0
19554,0
19555,0
19556,0
19557,0
19558,0
19559,0
19560,0
19561,0
19562,0
19563,0
19564,0
19565,0
19566,0
19567,0
19568,0
19569,0
19570,0
19571,0
19572,0
19573,0
19574,0
19575,0
19576,0
19577,0
19578,0
19579,0
19580,0
19581,0
19582,0
19583,0
19584,0
19585,0
19586,0
19587,0
19588,0
19589,0
19590,0
19591,0
19592,0
19593,0
19594,0
19595,0
19596,0
19597,0
19598,0
19599,0
19600,0
19601,0
19602,0
19603,0
19604,0
19605,0
19606,0
19607,0
19608,0
19609,0
19610,0
19611,0
19612,0
19613,0
19614,0
19615,0
19616,0
19617,0
19618,0
19619,0
19620,0
19621,0
19622,0
19623,0
19624,0
19625,0
19626,0
19627,0
19628,0
19629,0
19630,0
19631,0
19632,0
19633,0
19634,0
19635,0
19636,0
19637,0
19638,0
19639,0
19640,0
19641,0
19642,0
19643,0
19644,0
19645,0
19646,0
19647,0
19648,0
